"","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo","crops"
"9030","zohner16","exp1","Sorbus","aria","","yes","18","14","16","timeonly",67.9375,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,67.9375,"exp","exp","fldest",989,61.1148070881309,"Sorbus_aria",192,0.259079700334389,0.522249097258486,-0.164088760541305,"Sorbus_aria","Sorbus_aria","nocrop"
"9031","zohner16","exp1","Sorbus","aria","","yes","18","14","16","timeonly",39.875,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,39.875,"exp","exp","fldest",1831,95.3468886724268,"Sorbus_aria",192,0.259079700334389,0.522249097258486,0.604387387090495,"Sorbus_aria","Sorbus_aria","nocrop"
"9032","zohner16","exp1","Sorbus","aria","","yes","18","14","16","timeonly",31.8125,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,31.8125,"exp","exp","fldest",2380,123.490985386386,"Sorbus_aria",192,0.259079700334389,0.522249097258486,1.36099008351425,"Sorbus_aria","Sorbus_aria","nocrop"
"899","basler12","exp1","Sorbus","aucuparia","","yes","5","","9.5","timeonly",21.98,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,21.98,"ramped","ramped","fldest",1345,81.8044874041654,"Sorbus_aucuparia",193,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"900","basler12","exp1","Sorbus","aucuparia","","yes","5","","11","timeonly",22.26,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,22.26,"ramped","ramped","fldest",1297,89.6547488698292,"Sorbus_aucuparia",193,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"901","basler12","exp1","Sorbus","aucuparia","","yes","5","","9.5","timeonly",25.19,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,25.19,"ramped","ramped","fldest",1345,81.8044874041654,"Sorbus_aucuparia",193,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"902","basler12","exp1","Sorbus","aucuparia","","yes","5","","11","timeonly",25.57,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,25.57,"ramped","ramped","fldest",1297,89.6547488698292,"Sorbus_aucuparia",193,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"903","basler12","exp1","Sorbus","aucuparia","","yes","5","","9.5","timeonly",24.81,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,24.81,"ramped","ramped","fldest",1345,81.8044874041654,"Sorbus_aucuparia",193,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"904","basler12","exp1","Sorbus","aucuparia","","yes","5","","11","timeonly",25,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,25,"ramped","ramped","fldest",1297,89.6547488698292,"Sorbus_aucuparia",193,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"905","basler12","exp1","Sorbus","aucuparia","","yes","5","","9.5","timeonly",31.32,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,31.32,"ramped","ramped","fldest",1345,81.8044874041654,"Sorbus_aucuparia",193,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"906","basler12","exp1","Sorbus","aucuparia","","yes","5","","11","timeonly",30.94,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,30.94,"ramped","ramped","fldest",1297,89.6547488698292,"Sorbus_aucuparia",193,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4493","heide93","exp3","Sorbus","aucuparia","","yes","21","21","24","timeonly",19.919,1019,"","","15-Dec-1990",59.5,10.767,21,24,1.38125,19.919,"exp","exp","bothrep",1019,65.1740630354463,"Sorbus_aucuparia",193,1.02402294993899,2.05253265524974,-1.13507321488809,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4494","heide93","exp3","Sorbus","aucuparia","","yes","21","21","24","timeonly",15.323,1443,"","","15-Jan-1991",59.5,10.767,21,24,1.16458333333333,15.323,"exp","exp","bothrep",1443,80.8437190134089,"Sorbus_aucuparia",193,1.02402294993899,2.05253265524974,-1.20367537742346,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4495","heide93","exp3","Sorbus","aucuparia","","yes","21","21","24","timeonly",11.613,1550,"","","15-Feb-1991",59.5,10.767,21,24,1.9125,11.613,"exp","exp","bothrep",1550,88.6351561717912,"Sorbus_aucuparia",193,1.02402294993899,2.05253265524974,-0.96686598944079,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4496","heide93","exp3","Sorbus","aucuparia","","yes","21","21","24","timeonly",9.919,1946,"","","15-Mar-1991",59.5,10.767,21,24,2.30208333333333,9.919,"exp","exp","bothrep",1946,106.300561899067,"Sorbus_aucuparia",193,1.02402294993899,2.05253265524974,-0.843514024112767,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4497","heide93","exp3","Sorbus","aucuparia","","yes","21","21","8","timeonly",20.565,1019,"","","15-Dec-1990",59.5,10.767,21,8,2.73125,20.565,"exp","exp","bothrep",1019,65.1740630354463,"Sorbus_aucuparia",193,1.02402294993899,-1.00803446073276,-0.707628971398474,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4498","heide93","exp3","Sorbus","aucuparia","","yes","21","21","8","timeonly",14.839,1443,"","","15-Jan-1991",59.5,10.767,21,8,2.8875,14.839,"exp","exp","bothrep",1443,80.8437190134089,"Sorbus_aucuparia",193,1.02402294993899,-1.00803446073276,-0.65815625803162,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4499","heide93","exp3","Sorbus","aucuparia","","yes","21","21","8","timeonly",12.097,1550,"","","15-Feb-1991",59.5,10.767,21,8,3.08333333333333,12.097,"exp","exp","bothrep",1550,88.6351561717912,"Sorbus_aucuparia",193,1.02402294993899,-1.00803446073276,-0.596150457278497,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"4500","heide93","exp3","Sorbus","aucuparia","","yes","21","21","8","timeonly",9.032,1946,"","","15-Mar-1991",59.5,10.767,21,8,3.0125,9.032,"exp","exp","bothrep",1946,106.300561899067,"Sorbus_aucuparia",193,1.02402294993899,-1.00803446073276,-0.618578087338137,"Sorbus_aucuparia","Sorbus_aucuparia","nocrop"
"8391","zohner16","exp1","Sorbus","commixta","","yes","18","14","16","timeonly",26.25,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,26.25,"exp","exp","fldest",989,61.1148070881309,"Sorbus_commixta",194,0.259079700334389,0.522249097258486,-0.164088760541305,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8392","zohner16","exp1","Sorbus","commixta","","yes","18","14","16","timeonly",18.875,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,18.875,"exp","exp","fldest",1831,95.3468886724268,"Sorbus_commixta",194,0.259079700334389,0.522249097258486,0.604387387090495,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8393","zohner16","exp1","Sorbus","commixta","","yes","18","14","16","timeonly",19.4375,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,19.4375,"exp","exp","fldest",2380,123.490985386386,"Sorbus_commixta",194,0.259079700334389,0.522249097258486,1.36099008351425,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8410","zohner16","exp1","Sorbus","commixta","","yes","18","14","8","timeonly",28.0625,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,28.0625,"exp","exp","fldest",989,61.1148070881309,"Sorbus_commixta",194,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8411","zohner16","exp1","Sorbus","commixta","","yes","18","14","8","timeonly",20.25,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,20.25,"exp","exp","fldest",1831,95.3468886724268,"Sorbus_commixta",194,0.0237125466098977,-1.00803446073276,0.604387387090495,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8763","zohner16","exp1","Sorbus","commixta","","yes","18","14","8","timeonly",19.3125,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,19.3125,"exp","exp","fldest",2380,123.490985386386,"Sorbus_commixta",194,0.0237125466098977,-1.00803446073276,1.36099008351425,"Sorbus_commixta","Sorbus_commixta","nocrop"
"8394","zohner16","exp1","Sorbus","decora","","yes","18","14","16","timeonly",39.5,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,39.5,"exp","exp","fldest",989,61.1148070881309,"Sorbus_decora",195,0.259079700334389,0.522249097258486,-0.164088760541305,"Sorbus_decora","Sorbus_decora","nocrop"
"8395","zohner16","exp1","Sorbus","decora","","yes","18","14","16","timeonly",23.875,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,23.875,"exp","exp","fldest",1831,95.3468886724268,"Sorbus_decora",195,0.259079700334389,0.522249097258486,0.604387387090495,"Sorbus_decora","Sorbus_decora","nocrop"
"8396","zohner16","exp1","Sorbus","decora","","yes","18","14","16","timeonly",25.625,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,25.625,"exp","exp","fldest",2380,123.490985386386,"Sorbus_decora",195,0.259079700334389,0.522249097258486,1.36099008351425,"Sorbus_decora","Sorbus_decora","nocrop"
"8764","zohner16","exp1","Sorbus","decora","","yes","18","14","8","timeonly",26.6875,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,26.6875,"exp","exp","fldest",2380,123.490985386386,"Sorbus_decora",195,0.0237125466098977,-1.00803446073276,1.36099008351425,"Sorbus_decora","Sorbus_decora","nocrop"
"8822","zohner16","exp1","Sorbus","decora","","yes","18","14","8","timeonly",40.4375,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,40.4375,"exp","exp","fldest",989,61.1148070881309,"Sorbus_decora",195,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Sorbus_decora","Sorbus_decora","nocrop"
"8823","zohner16","exp1","Sorbus","decora","","yes","18","14","8","timeonly",26.25,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,26.25,"exp","exp","fldest",1831,95.3468886724268,"Sorbus_decora",195,0.0237125466098977,-1.00803446073276,0.604387387090495,"Sorbus_decora","Sorbus_decora","nocrop"
"5059","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",4.444,2414,"ambient","","17-Mar-2014",49.84,10.38,17.3333333333333,8,8.72708333333333,4.444,"exp","exp","fldest",2414,124.867154985308,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,1.19080394953227,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5068","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",17.971,1391,"ambient","","03-Jan-2014",49.84,10.38,17.3333333333333,8,5.76666666666667,17.971,"exp","exp","fldest",1391,76.8404972765761,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.253460940274943,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5069","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",13.72,1714,"ambient","","21-Jan-2014",49.84,10.38,17.3333333333333,8,6.56666666666667,13.72,"exp","exp","fldest",1714,89.1711317405805,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.506761232713236,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5070","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",12.56,1912,"ambient","","09-Feb-2014",49.84,10.38,17.3333333333333,8,6.94791666666667,12.56,"exp","exp","fldest",1912,99.3515709497653,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.62747465332836,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5071","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",6.506,2242,"ambient","","01-Mar-2014",49.84,10.38,17.3333333333333,8,8.00416666666667,6.506,"exp","exp","fldest",2242,113.577439668535,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.961910195688293,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5072","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",8.824,1230,"ambient","","24-Dec-2013",49.84,10.38,18.6666666666667,16,5.18958333333333,8.824,"exp","exp","fldest",1230,71.4642777515383,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.0707417189066956,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5073","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",7.279,1697,"ambient","","20-Jan-2014",49.84,10.38,18.6666666666667,16,6.53125,7.279,"exp","exp","fldest",1697,89.169461321247,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.495547417683416,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5074","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",8.567,2107,"ambient","","20-Feb-2014",49.84,10.38,18.6666666666667,16,7.55208333333333,8.567,"exp","exp","fldest",2107,107.816926642461,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.818769145013529,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5075","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",1.868,2414,"ambient","","17-Mar-2014",49.84,10.38,18.6666666666667,16,8.72708333333333,1.868,"exp","exp","fldest",2414,124.867154985308,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,1.19080394953227,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5137","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",6.119,2080,"ambient","","19-Feb-2014",49.84,10.38,17.3333333333333,8,7.47916666666667,6.119,"exp","exp","fldest",2080,106.823491244561,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.795681878775664,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5159","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",17.842,1230,"ambient","","24-Dec-2013",49.84,10.38,17.3333333333333,8,5.18958333333333,17.842,"exp","exp","fldest",1230,71.4642777515383,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.0707417189066956,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5160","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",18.873,1539,"ambient","","11-Jan-2014",49.84,10.38,17.3333333333333,8,6.24166666666667,18.873,"exp","exp","fldest",1539,83.6378829247062,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.403857988910179,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5161","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",12.689,1805,"ambient","","30-Jan-2014",49.84,10.38,17.3333333333333,8,6.67916666666667,12.689,"exp","exp","fldest",1805,92.7602803783082,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,0.542381586337371,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5162","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","8","timeonly",5.862,2328,"ambient","","09-Mar-2014",49.84,10.38,17.3333333333333,8,8.34375,5.862,"exp","exp","fldest",2328,119.554920202872,"Sorbus_torminalis",196,0.376763277196635,-1.00803446073276,1.06943089273892,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5163","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",19.13,1101,"ambient","","14-Dec-2013",49.84,10.38,18.6666666666667,16,4.86875,19.13,"exp","exp","fldest",1101,64.2902015554306,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,-0.0308422525399112,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5164","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",12.303,1539,"ambient","","11-Jan-2014",49.84,10.38,18.6666666666667,16,6.24166666666667,12.303,"exp","exp","fldest",1539,83.6378829247062,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.403857988910179,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5165","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",10.37,1936,"ambient","","10-Feb-2014",49.84,10.38,18.6666666666667,16,7.0125,10.37,"exp","exp","fldest",1936,100.0352119626,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.647923374853326,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"5166","malyshev18","exp1","Sorbus","torminalis",NA,"Yes","20","16","16","timeonly",4.96,2225,"ambient","","28-Feb-2014",49.84,10.38,18.6666666666667,16,7.95833333333333,4.96,"exp","exp","fldest",2225,113.476905813779,"Sorbus_torminalis",196,0.612130430921127,0.522249097258486,0.947398199767349,"Sorbus_torminalis","Sorbus_torminalis","nocrop"
"8397","zohner16","exp1","Spiraea","canescens","","yes","18","14","16","timeonly",18.75,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,18.75,"exp","exp","fldest",989,61.1148070881309,"Spiraea_canescens",197,0.259079700334389,0.522249097258486,-0.164088760541305,"Spiraea_canescens","Spiraea_canescens","nocrop"
"8398","zohner16","exp1","Spiraea","canescens","","yes","18","14","16","timeonly",14.0625,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,14.0625,"exp","exp","fldest",1831,95.3468886724268,"Spiraea_canescens",197,0.259079700334389,0.522249097258486,0.604387387090495,"Spiraea_canescens","Spiraea_canescens","nocrop"
"8414","zohner16","exp1","Spiraea","canescens","","yes","18","14","8","timeonly",15.25,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,15.25,"exp","exp","fldest",1831,95.3468886724268,"Spiraea_canescens",197,0.0237125466098977,-1.00803446073276,0.604387387090495,"Spiraea_canescens","Spiraea_canescens","nocrop"
"8765","zohner16","exp1","Spiraea","canescens","","yes","18","14","8","timeonly",20.5625,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,20.5625,"exp","exp","fldest",989,61.1148070881309,"Spiraea_canescens",197,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Spiraea_canescens","Spiraea_canescens","nocrop"
"8400","zohner16","exp1","Spiraea","chamaedryfolia","","yes","18","14","16","timeonly",20.625,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,20.625,"exp","exp","fldest",989,61.1148070881309,"Spiraea_chamaedryfolia",198,0.259079700334389,0.522249097258486,-0.164088760541305,"Spiraea_chamaedryfolia","Spiraea_chamaedryfolia","nocrop"
"8416","zohner16","exp1","Spiraea","chamaedryfolia","","yes","18","14","8","timeonly",19.625,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,19.625,"exp","exp","fldest",989,61.1148070881309,"Spiraea_chamaedryfolia",198,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Spiraea_chamaedryfolia","Spiraea_chamaedryfolia","nocrop"
"8417","zohner16","exp1","Spiraea","chamaedryfolia","","yes","18","14","8","timeonly",11.5625,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,11.5625,"exp","exp","fldest",1831,95.3468886724268,"Spiraea_chamaedryfolia",198,0.0237125466098977,-1.00803446073276,0.604387387090495,"Spiraea_chamaedryfolia","Spiraea_chamaedryfolia","nocrop"
"8418","zohner16","exp1","Spiraea","chamaedryfolia","","yes","18","14","8","timeonly",19.3125,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,19.3125,"exp","exp","fldest",2380,123.490985386386,"Spiraea_chamaedryfolia",198,0.0237125466098977,-1.00803446073276,1.36099008351425,"Spiraea_chamaedryfolia","Spiraea_chamaedryfolia","nocrop"
"8452","zohner16","exp1","Spiraea","chamaedryfolia","","yes","18","14","16","timeonly",12.125,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,12.125,"exp","exp","fldest",1831,95.3468886724268,"Spiraea_chamaedryfolia",198,0.259079700334389,0.522249097258486,0.604387387090495,"Spiraea_chamaedryfolia","Spiraea_chamaedryfolia","nocrop"
